1,1,0.02560279458123882,0.0,0,0.0,0.0
2,1,0.02560279458123882,0.0,0,0.0,0.0
3,1,0.02560279458123882,0.0,0,0.0,0.0
4,1,0.02560279458123882,0.0,0,0.0,0.0
5,1,0.02560279458123882,0.0,0,0.0,0.0
6,1,0.02560279458123882,0.0,0,0.0,0.0
7,2,0.5,0.0,0.3196581196581197,0.15982905982905984,0.3196581196581197
8,1,0.02560279458123882,0.0,0,0.0,0.0
9,2,1.0,0.0,0.9038461538461539,0.4519230769230769,0.9038461538461539
10,2,1.0,0.0,0.6153846153846154,0.3076923076923077,0.6153846153846154
11,3,1.3333333333333333,0.0,0.9230769230769231,0.6153846153846154,0.9230769230769231
12,1,0.02560279458123882,0.0,0,0.0,0.0
13,1,0.02560279458123882,0.0,0,0.0,0.0
14,1,0.02560279458123882,0.0,0,0.0,0.0
15,2,1.0,0.0,0.9230769230769231,0.46153846153846156,0.9230769230769231
16,1,1.3333333333333333,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
17,2,0.8,0.0,0.8974358974358974,0.4487179487179487,0.8974358974358974
18,2,1.0,0.0,0.6923076923076923,0.34615384615384615,0.6923076923076923
19,2,0.8333333333333334,0.0,0.4423076923076923,0.22115384615384615,0.4423076923076923
20,2,1.0,0.0,0.3076923076923077,0.15384615384615385,0.3076923076923077
21,2,1.0,0.0,0.5384615384615384,0.2692307692307692,0.5384615384615384
22,2,1.0,0.0,0.07692307692307693,0.038461538461538464,0.07692307692307693
23,1,0.02560279458123882,0.0,0,0.0,0.0
24,0,0,1,0,0,0
25,3,1.0,0.0,0.9230769230769231,0.46153846153846156,0.46153846153846156
26,1,0.02560279458123882,0.0,0,0.0,0.0
27,1,0.02560279458123882,0.0,0,0.0,0.0
28,2,0.3619047619047619,0.0,0.8441225441225443,0.42206127206127214,0.8441225441225443
29,1,1.3333333333333333,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
30,1,0.02560279458123882,0.0,0,0.0,0.0
31,1,0.02560279458123882,0.0,0,0.0,0.0
33,1,0.02560279458123882,0.0,0,0.0,0.0
34,1,0.02560279458123882,0.0,0,0.0,0.0
35,1,0.02560279458123882,0.0,0,0.0,0.0
36,1,0.02560279458123882,0.0,0,0.0,0.0
37,0,0,1,0,0,0
38,1,0.02560279458123882,0.0,0,0.0,0.0
39,1,0.02560279458123882,0.0,0,0.0,0.0
40,3,1.0,0.0,0.8974358974358974,0.452991452991453,0.46153846153846156
41,3,1.0,0.0,0.9230769230769231,0.358974358974359,0.9230769230769231
42,0,0,1,0,0,0
43,3,1.0,0.0,0.5076923076923077,0.32307692307692304,0.46153846153846156
44,1,0.02560279458123882,0.0,0,0.0,0.0
46,1,0.02560279458123882,0.0,0,0.0,0.0
47,2,1.0,0.0,0.9230769230769231,0.46153846153846156,0.9230769230769231
48,2,0.9,0.0,0.5076923076923077,0.25384615384615383,0.5076923076923077
49,3,1.0,0.0,0.9230769230769231,0.46153846153846156,0.9230769230769231
50,1,0.02560279458123882,0.0,0,0.0,0.0
51,1,0.02560279458123882,0.0,0,0.0,0.0
52,1,1.3333333333333333,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464
53,1,0.02560279458123882,0.0,0,0.0,0.0
54,1,0.02560279458123882,0.0,0,0.0,0.0
55,3,1.3333333333333333,0.0,0,0.0,0.0
56,2,1.0,0.0,0.5384615384615384,0.2692307692307692,0.5384615384615384
57,1,0.02560279458123882,0.0,0,0.0,0.0
58,3,1.0,0.0,0.7692307692307693,0.25641025641025644,0.7692307692307693
59,4,1.0,0.0,0.9230769230769231,0.5336538461538463,0.3076923076923077
60,1,0.02560279458123882,0.0,0,0.0,0.0
61,2,1.3333333333333333,0.0,0.9230769230769231,0.46153846153846156,0.9230769230769231
62,3,1.0,0.0,0.9230769230769231,0.5384615384615384,0.9230769230769231
63,2,0.8,0.0,0.5846153846153845,0.29230769230769227,0.5846153846153845
64,1,0.02560279458123882,0.0,0,0.0,0.0
65,2,1.0,0.0,0,0.0,0.0
66,2,0.6,0.0,0.8392440892440894,0.4196220446220447,0.8392440892440894
67,1,1.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
68,1,0.02560279458123882,0.0,0,0.0,0.0
69,2,1.0,0.0,0.46153846153846156,0.23076923076923078,0.46153846153846156
70,3,1.0,0.0,0.9230769230769231,0.38461538461538464,0.9230769230769231
71,1,0.02560279458123882,0.0,0,0.0,0.0
72,3,1.0,0.0,0.07692307692307693,0.05128205128205129,0.07692307692307693
73,1,0.02560279458123882,0.0,0,0.0,0.0
74,2,0.8,0.0,0.8974358974358974,0.4487179487179487,0.8974358974358974
75,0,0,1,0,0,0
76,1,0.02560279458123882,0.0,0,0.0,0.0
77,2,1.0,0.0,0.6153846153846154,0.3076923076923077,0.6153846153846154
78,1,0.02560279458123882,0.0,0,0.0,0.0
79,1,1.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
